file_name,normalized_transcription
lesmis_1990,"premièrement, à sa gauche, le vaste égout Plâtrière,"
lesmis_1991,"espèce de casse-tête chinois, poussant et brouillant son chaos de T et de Z sous l'hôtel des Postes et sous la rotonde de la halle aux blés jusqu'à la Seine où il se termine en Y;"
lesmis_1992,"deuxièmement, à sa droite, le corridor courbe de la rue du Cadran avec ses trois dents qui sont autant d'impasses;"
lesmis_1993,"troisièmement, à sa gauche, l'embranchement du Mail,"
lesmis_1994,"compliqué, presque à l'entrée, d'une espèce de fourche, et allant de zigzag en zigzag aboutir à la grande crypte exutoire du Louvre tronçonnée et ramifiée dans tous les sens;"
lesmis_1995,"enfin, à droite, le couloir cul-de-sac de la rue des Jeûneurs, sans compter de petits réduits çà et là, avant d'arriver à l'égout de ceinture,"
lesmis_1996,"lequel seul pouvait le conduire à quelque issue assez lointaine pour être sûre. Si Jean Valjean eût eu quelque notion de tout ce que nous indiquons ici,"
lesmis_1997,"il se fût vite aperçu, rien qu'en tâtant la muraille, qu'il n'était pas dans la galerie souterraine de la rue Saint-Denis."
lesmis_1998,"Au lieu de la vieille pierre de taille, au lieu de l'ancienne architecture, hautaine et royale jusque dans l'égout, avec radier et assises courantes en granit et mortier de chaux grasse,"
lesmis_1999,"laquelle coûtait huit cents livres la toise, il eût senti sous sa main le bon marché contemporain, l'expédient économique,"
lesmis_2000,"la meulière à bain de mortier hydraulique sur couche de béton qui coûte deux cents francs le mètre, la maçonnerie bourgeoise dite à _petits matériaux_;"
lesmis_2001,mais il ne savait rien de tout cela.
lesmis_2002,"Il allait devant lui, avec anxiété, mais avec calme, ne voyant rien, ne sachant rien, plongé dans le hasard, c'est-à-dire englouti dans la providence."
lesmis_2003,"Par degrés, disons-le, quelque horreur le gagnait. L'ombre qui l'enveloppait entrait dans son esprit. Il marchait dans une énigme."
lesmis_2004,Cet aqueduc du cloaque est redoutable; il s'entre-croise vertigineusement. C'est une chose lugubre d'être pris dans ce Paris de ténèbres.
lesmis_2005,"Jean Valjean était obligé de trouver et presque d'inventer sa route sans la voir. Dans cet inconnu, chaque pas qu'il risquait pouvait être le dernier."
lesmis_2006,Comment sortirait-il de là? Trouverait-il une issue? La trouverait-il à temps?
lesmis_2007,Cette colossale éponge souterraine aux alvéoles de pierre se laisserait-elle pénétrer et percer? Y rencontrerait-on quelque noeud inattendu d'obscurité?
lesmis_2008,"Arriverait-on à l'inextricable et à l'infranchissable? Marius y mourrait-il d'hémorragie, et lui de faim?"
lesmis_2009,"Finiraient-ils par se perdre là tous les deux, et par faire deux squelettes dans un coin de cette nuit? Il l'ignorait."
lesmis_2010,"Il se demandait tout cela et ne pouvait se répondre. L'intestin de Paris est un précipice. Comme le prophète, il était dans le ventre du monstre."
lesmis_2011,"Il eut brusquement une surprise. À l'instant le plus imprévu, et sans avoir cessé de marcher en ligne droite, il s'aperçut qu'il ne montait plus;"
lesmis_2012,l'eau du ruisseau lui battait les talons au lieu de lui venir sur la pointe des pieds. L'égout maintenant descendait. Pourquoi?
lesmis_2013,"Allait-il donc arriver soudainement à la Seine? Ce danger était grand, mais le péril de reculer l'était plus encore. Il continua d'avancer."
lesmis_2014,Ce n'était point vers la Seine qu'il allait.
lesmis_2015,Le dos d'âne que fait le sol de Paris sur la rive droite vide un de ses versants dans la Seine et l'autre dans le Grand Égout.
lesmis_2016,La crête de ce dos d'âne qui détermine la division des eaux dessine une ligne très capricieuse.
lesmis_2017,"Le point culminant, qui est le lieu de partage des écoulements, est, dans l'égout Sainte-Avoye,"
lesmis_2018,"au delà de la rue Michel-le-Comte, dans l'égout du Louvre, près des boulevards, et dans l'égout Montmartre, près des Halles."
lesmis_2019,C'est à ce point culminant que Jean Valjean était arrivé. Il se dirigeait vers l'égout de ceinture; il était dans le bon chemin. Mais il n'en savait rien.
lesmis_2020,"Chaque fois qu'il rencontrait un embranchement, il en tâtait les angles,"
lesmis_2021,"et s'il trouvait l'ouverture qui s'offrait moins large que le corridor où il était, il n'entrait pas et continuait sa route,"
lesmis_2022,"jugeant avec raison que toute voie plus étroite devait aboutir à un cul-de-sac et ne pouvait que l'éloigner du but, c'est-à-dire de l'issue."
lesmis_2023,Il évita ainsi le quadruple piège qui lui était tendu dans l'obscurité par les quatre dédales que nous venons d'énumérer.
lesmis_2024,"À un certain moment il reconnut qu'il sortait de dessous le Paris pétrifié par l'émeute,"
lesmis_2025,où les barricades avaient supprimé la circulation et qu'il rentrait sous le Paris vivant et normal.
lesmis_2026,"Il eut subitement au-dessus de sa tête comme un bruit de foudre, lointain, mais continu. C'était le roulement des voitures."
lesmis_2027,"Il marchait depuis une demi-heure environ, du moins au calcul qu'il faisait en lui-même, et n'avait pas encore songé à se reposer;"
lesmis_2028,"seulement il avait changé la main qui soutenait Marius. L'obscurité était plus profonde que jamais, mais cette profondeur le rassurait."
lesmis_2029,Tout à coup il vit son ombre devant lui.
lesmis_2030,"Elle se découpait sur une faible rougeur presque indistincte qui empourprait vaguement le radier à ses pieds et la voûte sur sa tête,"
lesmis_2031,"et qui glissait à sa droite et à sa gauche sur les deux murailles visqueuses du corridor. Stupéfait, il se retourna."
lesmis_2032,"Derrière lui, dans la partie du couloir qu'il venait de dépasser, à une distance qui lui parut immense,"
lesmis_2033,"flamboyait, rayant l'épaisseur obscure, une sorte d'astre horrible qui avait l'air de le regarder."
lesmis_2034,"C'était la sombre étoile de la police qui se levait dans l'égout. Derrière cette étoile remuaient confusément huit ou dix formes noires,"
lesmis_2035,"droites, indistinctes, terribles."
lesmis_2036,"Livre troisième--La boue, mais l'âme Chapitre II"
lesmis_2037,"Dans la journée du 6 juin,"
lesmis_2038,une battue des égouts avait été ordonnée.
lesmis_2039,"On craignit qu'ils ne fussent pris pour refuge par les vaincus, et le préfet Gisquet dut fouiller le Paris occulte pendant que le général Bugeaud balayait le Paris public;"
lesmis_2040,double opération connexe qui exigea une double stratégie de la force publique représentée en haut par l'armée et en bas par la police.
lesmis_2041,"Trois pelotons d'agents et d'égoutiers explorèrent la voirie souterraine de Paris, le premier, rive droite, le deuxième, rive gauche,"
lesmis_2042,"le troisième, dans la Cité. Les agents étaient armés de carabines, de casse-tête, d'épées et de poignards."
lesmis_2043,"Ce qui était en ce moment dirigé sur Jean Valjean, c'était la lanterne de la ronde de la rive droite."
lesmis_2044,"Cette ronde venait de visiter la galerie courbe et les trois impasses qui sont sous la rue du Cadran. Pendant qu'elle promenait son falot au fond de ces impasses,"
lesmis_2045,"Jean Valjean avait rencontré sur son chemin l'entrée de la galerie, l'avait reconnue plus étroite que le couloir principal et n'y avait point pénétré."
lesmis_2046,"Il avait passé outre. Les hommes de police,"
lesmis_2047,"en ressortant de la galerie du Cadran, avaient cru entendre un bruit de pas dans la direction de l'égout de ceinture. C'étaient les pas de Jean Valjean en effet."
lesmis_2048,"Le sergent chef de ronde avait élevé sa lanterne, et l'escouade s'était mise à regarder dans le brouillard du côté d'où était venu le bruit."
lesmis_2049,"Ce fut pour Jean Valjean une minute inexprimable. Heureusement, s'il voyait bien la lanterne, la lanterne le voyait mal."
lesmis_2050,"Elle était la lumière et il était l'ombre. Il était très loin, et mêlé à la noirceur du lieu."
lesmis_2051,"Il se rencogna le long du mur et s'arrêta. Du reste, il ne se rendait pas compte de ce qui se mouvait là derrière lui."
lesmis_2052,"L'insomnie, le défaut de nourriture, les émotions, l'avaient fait passer, lui aussi, à l'état visionnaire."
lesmis_2053,"Il voyait un flamboiement, et autour de ce flamboiement, des larves. Qu'était-ce? Il ne comprenait pas."
lesmis_2054,"Jean Valjean s'étant arrêté, le bruit avait cessé. Les hommes de la ronde écoutaient et n'entendaient rien,"
lesmis_2055,ils regardaient et ne voyaient rien. Ils se consultèrent.
lesmis_2056,Il y avait à cette époque sur ce point de l'égout Montmartre une espèce de carrefour dit _de service_
lesmis_2057,"qu'on a supprimé depuis à cause du petit lac intérieur qu'y formait en s'y engorgeant dans les forts orages, le torrent des eaux pluviales."
lesmis_2058,La ronde put se pelotonner dans ce carrefour. Jean Valjean vit ces larves faire une sorte de cercle.
lesmis_2059,"Ces têtes de dogues se rapprochèrent et chuchotèrent. Le résultat de ce conseil tenu par les chiens de garde fut qu'on s'était trompé,"
lesmis_2060,"qu'il n'y avait pas eu de bruit, qu'il n'y avait là personne, qu'il était inutile de s'engager dans l'égout de ceinture, que ce serait du temps perdu,"
lesmis_2061,"mais qu'il fallait se hâter d'aller vers Saint-Merry, que s'il y avait quelque chose à faire et quelque «bousingot» à dépister, c'était dans ce quartier-là."
lesmis_2062,De temps en temps les partis remettent des semelles neuves à leurs vieilles injures.
lesmis_2063,"En 1832, le mot _bousingot_ faisait l'intérim entre le mot _jacobin_ qui était éculé, et le mot _démagogue_ alors presque inusité"
lesmis_2064,et qui a fait depuis un si excellent service. Le sergent donna l'ordre d'obliquer à gauche vers le versant de la Seine.
lesmis_2065,"S'ils eussent eu l'idée de se diviser en deux escouades et d'aller dans les deux sens, Jean Valjean était saisi."
lesmis_2066,Cela tint à ce fil.
lesmis_2067,"Il est probable que les instructions de la préfecture, prévoyant un cas de combat et les insurgés en nombre, défendaient à la ronde de se morceler."
lesmis_2068,"La ronde se remit en marche, laissant derrière elle Jean Valjean."
lesmis_2069,"De tout ce mouvement Jean Valjean ne perçut rien, sinon l'éclipse de la lanterne qui se retourna subitement."
lesmis_2070,"Avant de s'en aller, le sergent, pour l'acquit de la conscience de la police, déchargea sa carabine du côté qu'on abandonnait, dans la direction de Jean Valjean."
lesmis_2071,La détonation roula d'écho en écho dans la crypte comme le borborygme de ce boyau titanique.
lesmis_2072,"Un plâtras qui tomba dans le ruisseau et fit clapoter l'eau à quelques pas de Jean Valjean, l'avertit que la balle avait frappé la voûte au-dessus de sa tête."
lesmis_2073,"Des pas mesurés et lents résonnèrent quelque temps sur le radier,"
lesmis_2074,"de plus en plus amortis par l'augmentation progressive de l'éloignement, le groupe des formes noires s'enfonça,"
lesmis_2075,"une lueur oscilla et flotta, faisant à la voûte un cintre rougeâtre qui décrut, puis disparut,"
lesmis_2076,"le silence redevint profond, l'obscurité redevint complète, la cécité et la surdité reprirent possession des ténèbres;"
lesmis_2077,"et Jean Valjean, n'osant encore remuer, demeura longtemps adossé au mur, l'oreille tendue, la prunelle dilatée, regardant l'évanouissement de cette patrouille de fantômes."
lesmis_2078,"Livre troisième--La boue, mais l'âme Chapitre III L'homme filé"
lesmis_2079,"Il faut rendre à la police de ce temps-là cette justice que, même dans les plus graves conjonctures publiques,"
lesmis_2080,elle accomplissait imperturbablement son devoir de voirie et de surveillance.
lesmis_2081,"Une émeute n'était point à ses yeux un prétexte pour laisser aux malfaiteurs la bride sur le cou,"
lesmis_2082,"et pour négliger la société par la raison que le gouvernement était en péril. Le service ordinaire se faisait correctement à travers le service extraordinaire,"
lesmis_2083,et n'en était pas troublé.
lesmis_2084,"Au milieu d'un incalculable événement politique commencé, sous la pression d'une révolution possible, sans se laisser distraire par l'insurrection et la barricade,"
lesmis_2085,"un agent «filait» un voleur. C'était précisément quelque chose de pareil qui se passait dans l'après-midi du 6 juin au bord de la Seine,"
lesmis_2086,"sur la berge de la rive droite, un peu au delà du pont des Invalides. Il n'y a plus là de berge aujourd'hui."
lesmis_2087,L'aspect des lieux a changé.
lesmis_2088,"Sur cette berge, deux hommes séparés par une certaine distance semblaient s'observer, l'un évitant l'autre."
lesmis_2089,"Celui qui allait en avant tâchait de s'éloigner, celui qui venait par derrière tâchait de se rapprocher."
lesmis_2090,"C'était comme une partie d'échecs qui se jouait de loin et silencieusement. Ni l'un ni l'autre ne semblait se presser,"
lesmis_2091,"et ils marchaient lentement tous les deux, comme si chacun d'eux craignait de faire par trop de hâte doubler le pas à son partenaire."
lesmis_2092,"On eût dit un appétit qui suit une proie, sans avoir l'air de le faire exprès."
lesmis_2093,La proie était sournoise et se tenait sur ses gardes.
lesmis_2094,Les proportions voulues entre la fouine traquée et le dogue traqueur étaient observées.
